sample_set,symbol,early,late,diff
S_all,XVG,2.1751389539240016,1.5755263874267686,0.5996125664972329
S_all,XVS,3.5350628773754655,1.1634899130262037,2.371572964349262
S_all,YB,-1.9879039028484822,-0.37208009022450333,-1.6158238126239788
S_all,YFI,2.9633167851713633,1.4160674398216355,1.5472493453497278
S_all,YGG,-1.9952419342116379,1.0391655053778086,-3.0344074395894465
S_all,ZBT,-1.0854454287057782,-2.2507883969036526,1.1653429681978744
S_all,ZEC,0.2929042312991188,-6.752723913577743,7.045628144876861
S_all,ZEN,1.7802142646220345,2.413352342047917,-0.6331380774258824
S_all,ZIL,-0.5102710732969641,2.2738830559340313,-2.7841541292309953
S_all,ZK,-1.8884521036916706,1.4305038085683621,-3.3189559122600327
S_all,ZKC,-3.1703610207499238,3.3884256707831426,-6.558786691533067
S_all,ZRO,0.4787010717320852,-1.9592968306980603,2.4379979024301455
S_all,ZRX,-1.0769763953740266,1.713476982747407,-2.7904533781214336
S_nc,0G,-0.5974255016005501,-1.154098492931253,0.5566729913307029
S_nc,1000CAT,2.5578316798268035,-1.652619451138848,4.210451130965652
S_nc,1000CHEEMS,0.18863682774726942,-1.9070768280077721,2.0957136557550413
S_nc,1000SATS,2.2837357713061497,4.354303762302976,-2.0705679909968264
S_nc,1MBABYDOGE,1.2443580943665342,0.2664167080884471,0.9779413862780871
S_nc,2Z,-2.3207994191689525,-1.4452497502752055,-0.875549668893747
S_nc,A,-2.2241493924550193,0.02850313827162565,-2.252652530726645
S_nc,A2Z,4.49851230175894,-4.458230910461323,8.956743212220264
S_nc,ACE,0.8224987308940307,3.573560869508914,-2.7510621386148832
S_nc,ACH,1.9007747154424557,3.925349774777801,-2.024575059335345
S_nc,ACT,-1.3128760625756308,-2.4906593061765943,1.1777832436009634
S_nc,ACX,-0.6743438191388031,1.6708077260336878,-2.3451515451724907
S_nc,AEVO,-0.8072603508126827,-1.880750697216376,1.0734903464036933
S_nc,AGLD,0.7650068858259996,0.7494067357650966,0.015600150060902984
S_nc,AI,0.018499021096974433,1.5875643617625155,-1.569065340665541
S_nc,AIXBT,-1.14225102837602,-1.483287430993665,0.3410364026176449
S_nc,ALICE,2.2354661522549066,1.194596498405081,1.0408696538498257
S_nc,ALPINE,1.13900631470195,1.0138879185491412,0.12511839615280884
S_nc,ALT,-2.1023874975704056,-0.7235161550648764,-1.378871342505529
S_nc,ANIME,-3.2548923088052937,0.47013658218929955,-3.7250288909945932
S_nc,ANKR,-1.1229142557670404,-0.32381721688959575,-0.7990970388774447
S_nc,APE,-1.4452686266009418,0.7324920628691645,-2.177760689470106
S_nc,API3,-4.8017337016289625,4.420270964381469,-9.222004666010431
S_nc,APT,-5.72778445047013,-5.5164242485172394,-0.21136020195289085
S_nc,AR,-0.8434956314071798,1.7652528806369714,-2.6087485120441514
S_nc,ARB,0.28078838460341415,-0.3685547386970086,0.6493431233004228
S_nc,ARK,-4.589624629672069,0.626230775481219,-5.215855405153288
S_nc,ARKM,-1.0838982299763358,-1.2236141369638014,0.1397159069874656
S_nc,ARPA,1.3690817127604864,2.1295963792191808,-0.7605146664586944
S_nc,ASR,-1.351195345110271,0.7507255725776478,-2.1019209176879188
